STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,101.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,25.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,125.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LAO,Lao PDR,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,213.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LVA,Latvia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,48.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBN,Lebanon,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,11.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LSO,Lesotho,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1120.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBR,Liberia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,299.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBY,Libya,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,40.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LTU,Lithuania,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,66.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LUX,Luxembourg,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,76.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDG,Madagascar,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,238.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MWI,Malawi,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,316.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MYS,Malaysia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,80.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDV,Maldives,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,29.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MLI,Mali,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,62.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MLT,Malta,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,8.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MHL,Marshall Islands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,335.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MRT,Mauritania,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,128.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MUS,Mauritius,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,11.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MEX,Mexico,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,21.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,172.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDA,Moldova,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,119.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MCO,Monaco,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNG,Mongolia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,428.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNE,Montenegro,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,20.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAR,Morocco,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,100.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MOZ,Mozambique,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,359.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MMR,Myanmar,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,476.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NAM,Namibia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,815.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NRU,Nauru,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,57.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NPL,Nepal,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,302.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NLD,Netherlands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NCL,New Caledonia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,22.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NZL,New Zealand,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NIC,Nicaragua,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,57.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NER,Niger,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,109.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NGA,Nigeria,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,219.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MKD,North Macedonia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,20.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNP,Northern Mariana Islands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,71.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NOR,Norway,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
